ogrn,shortName,website,vk
1117799025750,"ЧУ ДПО ИНСТИТУТ ""СТРЕЛКА""",strelka.com,https://vk.com/strelka_institute
1096300003491,"СРО А ""СТРОИТЕЛИ ПОВОЛЖЬЯ""",np-sp.ru,https://vk.com/stroiteli.povolzhya
1086300001193,,st-spiridon.ru,https://vk.com/stspiridon
1022300515588,"ЧПОУ ""АНАПСКИЙ ИНДУСТРИАЛЬНЫЙ ТЕХНИКУМ""",aitanapa.ru,https://vk.com/stud.sovet_ait_anapa
1157800004306,"АССОЦИАЦИЯ ""АСМ""",studentmedia.ru,https://vk.com/studmediaportal
1030800761001,ПРОФКОМ ОБУЧАЮЩИХСЯ КАЛМГУ,profkomkalmgu.ru,https://vk.com/studprofcomelista
1033401260881,,vosar.ru,https://vk.com/studwork_org
1086600003544,"СРОО ""СОЛНЕЧНЫЕ ДЕТИ""",sundeti.ru,https://vk.com/sundetiru
1037700022612,"ЧУ ДО ЦЕНТР ""СОЛНЕЧНЫЙ КРУГ""",sunnycircle.ru,https://vk.com/sunnycirclekhamovniki
1055906295741,,shkrab.ru,https://vk.com/supergymn
1195476083956,"АНО СЦ ""ИНФО ЭКСПЕРТ""", http://surdodeti.tilda.ws,https://vk.com/surdodeti_rus
1147800004648,"""АНО ""ЦЕНТР КПП ""НАШ СУВОРОВ""",suvorovfest.ru,https://vk.com/suvorovfest
1057811357581,"НП ""МИР ДЕТСТВА""",suvorovfest.ru,https://vk.com/suvorovfest
1147800004440,"АНО ЦЕНТР РАЗВИТИЯ И РЕАБИЛИТАЦИИ ДЕТЕЙ ""СВЕТЛЫЙ ГОРОД""",svetlyjgorod.ru,https://vk.com/svetlyj_gorod
1102202004233,"НФ ""БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СВЕТОДАР""",svetodar.org,https://vk.com/svetodarorg
1021400002293,ЯРАИСИС,s-vfu.ru,https://vk.com/svfuniver
1037739607510,МЕЖДУНАРОДНЫЙ ДЕМИДОВСКИЙ ФОНД,www.midural.ru,https://vk.com/svo196
1117400002730,"АНО УЦ ДПО ""СВОБОДА""",kurs-1c.ru,https://vk.com/svobodacrimea82
1208900000803,"АНО ""СВОЯ""",svoya89.ru,https://vk.com/svoyatyumen
1087799035191,"АНО ""ИНПРЕСС""",svpressa.ru,https://vk.com/svpressa
1047796422717,"АНО ""ДЦСТ""",c-svta.ru,https://vk.com/svyataya_tatyana
1037858004469,,собор-колпино.рф,https://vk.com/svyato_troicki_prihod
1096600003653,"НП ""ЦЕНТР ПЛАВАНИЯ ""МАЛАХИТ""",плавание-малахит.рф,https://vk.com/swim_malahit
1111600000247,"АНО ""АССОЦИАЦИЯ СИНДРОМА РЕТТА""",ретт.рф,https://vk.com/syndrom_retta
1167700059262,БФ «СИНДРОМ ЛЮБВИ»,sindromlubvi.ru,https://vk.com/syndromeoflove
1027700483348,"АНО ДПО ""УЦПП ""СИНТОН""",www.syntone.ru,https://vk.com/syntone_moscow
1031403915311,СЖО РС(Я),http://www.szhoykt.com,https://vk.com/szho14
1037858030495,"МОО ""СЗВА""",nwvolley.ru,https://vk.com/szvaspb
1217600011298,"РФСОО ""ФЕДЕРАЦИЯ ТХЭКВОНДО"" ЯРОСЛАВСКОЙ ОБЛАСТИ",taekwondo76.ru,https://vk.com/taekwondo.rybinsk
1026700010150,"СРОО ""ФТ""",tkd67.ru,https://vk.com/taekwondo67ru
1037739646570,"РОО ""ФЕДЕРАЦИЯ ТАЭКВОН-ДО (ИТФ)""",taekwondo-moscow.ru,https://vk.com/taekwondoitfmoscow
1177400004198,"АНО ""ТАКАЯ ЖИЗНЬ""",так174.рф,https://vk.com/tak174
1157700014053,"БФ ""НУЖНА ПОМОЩЬ""",takiedela.ru,https://vk.com/takiedela_ru
1165958112902,АНО ДО «АКАДЕМИЯ ВЕРЫ ПУПЫРЕВОЙ»,talantkids.ru,https://vk.com/talantkids_perm
1147799004000,"ЧУ ""СОВЕТ ДЛЯ ОДАРЕННЫХ""",talentcourt.org,https://vk.com/talentcourt
1135000004578,"ЧУ ""НОУ ""ШКОЛЯР""",tallantocity.com,https://vk.com/tallanto
1167600050969,"АНО ""ЦЕНТР СЕМЕЙНЫХ И МОЛОДЕЖНЫХ ИНИЦИАТИВ ""ТАМ-ТАМ""",http://tamtamclub.ru,https://vk.com/tam_tam_club
1150280006854,"ЧОУ ДПО ""ЦЕНТР ИСТРА""",istracenter.ru,https://vk.com/tamara_istrova
1122700000873,"РОО ХЦЕС ""ТАНДЕМ""",tandemdog.ru,https://vk.com/tandemdog
1145000004291,МФТБ,tank-biathlon.com,https://vk.com/tankbiathlon
1026302002957,ТОЛЬЯТТИНСКАЯ АКАДЕМИЯ УПРАВЛЕНИЯ,taom.academy,https://vk.com/taom_ru
1021600001422,ТАТРЕСПРОФСОЮЗ РАБОТНИКОВ ГОСУЧРЕЖДЕНИЙ И ОБЩЕСТВЕННОГО ОБСЛУЖИВАНИЯ,prgu-tatarstan.ru,https://vk.com/tat_prof_gos
1116300001950,"СРТОО ""ДУСЛЫК"" (""ДРУЖБА"")",tatar-duslyk.ru,https://vk.com/tatar_samara
1155000002761,,tatianinskiy-hram.ru,https://vk.com/tatianinskiyhram
1154700000938,ЛОАФ СПБ И ЛО,lenoblfermer.ru,https://vk.com/tatyana.kovylina
1199204002030,"АНО ""ТАВРИКА-ПРО""", http://tavrika-pro.ru,https://vk.com/tavrikapro
1027700286460,"АНО КУЛЬТУРЫ ""ТАЛАНТ КОНЦЕРТ ИНТЕРНЕЙШНЛ""",www.tci.ru,https://vk.com/tci
1021800005875,"РОО ""РЦПСД""ТЕПЛЫЙ ДОМ""",http://tyoply-dom.ru,https://vk.com/tdom_izhevsk
1037700085026,РФС,www.rfs.ru,https://vk.com/teamrussia
1097800001970,"НП ""АЛЕКО""",teatr-aleko.ru,https://vk.com/teatr_aleko
1126600004948,"НП ""ТЕАТР ШАРМАНКА""",teatrsharmanka.ru,https://vk.com/teatr_sharmanka
1171690021425,"АНО ""КАЗАНСКИЙ КАМЕРНЫЙ ТЕАТР ""СДВИГ""",teatr-sdvig.ru,https://vk.com/teatr.sdvig
1152468052087,"НКО ""РЕЗЕРВНЫЙ ФОНД ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ ГОРОДА ЗЕЛЕНОГОРСКА""",фонд-сияние.рф,https://vk.com/teatrminia
1204000009245,"АНО ""СЕЛЬСКИЙ ТЕАТР""",teatrsela.ru,https://vk.com/teatrsela
1127800009512,"АНО ""ТЕАТР-КОНЦЕРТ ""ВАМПУКА""",vampuka.com,https://vk.com/teatrvampuka
1206300004591,"АНО ""ЭКИТ""", http://экит.рф,https://vk.com/techdar
1025002865106,"НЕКОММЕРЧЕСКОЕ УЧРЕЖДЕНИЕ ""МУЗЕЙ ТЕХНИКИ В.ЗАДОРОЖНОГО""",tmuseum.ru,https://vk.com/technicalmuseum
1152468037215,"АНО ПО ОКАЗАНИЮ УСЛУГ В ОБЛАСТИ КУЛЬТУРЫ ""АЛЬТЕРНАТИВА""",alterpark.ru,https://vk.com/technopark_lb
1159204016773,,technoparkmayak.ru,https://vk.com/technoparkmayak
1027739646362,"ФОНД ""АРТ""",www.tefi.ru,https://vk.com/tefi_russia
1033801761641,,tenfoundation.ru,https://vk.com/tenfoundation
1027601129940,"СК ""ЗВЕЗДА""",sk-zvezda.ru,https://vk.com/tenniszvezda
1047424521540,"ОАНО ДПО ""ШКОЛА БИЗНЕСА ""УПРАВЛЯЙ БУДУЩИМ""",www.u-b-s.ru,https://vk.com/teorija.ogranichenij
1205900031611,"БФ ""СВОБОДА УЧИТЬСЯ""",свободаучиться.рф,https://vk.com/teplitsast
1201800023875,"АНО ""ШГИ ""ТВОЁ БАЛЕЗИНО""",tvoebalezino.ru,https://vk.com/teplitsast
1212300022263,"БФ ""АБО""",abokrasnodar.ru,https://vk.com/teplitsast
1217700356356,МОО СП,moosp.ru,https://vk.com/teplitsast
1217800040952,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ЛУКЬЯША""",fond-lukyasha.ru,https://vk.com/teplitsast
1167400050564,"ЧООО ""ЦЕНТР ПОДДЕРЖКИ СЕМЬИ, МАТЕРИНСТВА И ДЕТСТВА ""ДОМ ДЛЯ МАМЫ""",ddm74.ru,https://vk.com/tepliydommag
1167232064383,"МОО ""ТЕПЛО ДУШИ ДЕТЯМ""",http://teplodushi72.ru,https://vk.com/teplo_dyshi_72
1175000005070,"АНО ""ТЕПЛЫЙ ПРИЕМ""",teplypriem.ru,https://vk.com/teplypriem
1037858033113,"СПБ РОО ""МУЗЫКАЛЬНОЕ ОБЩЕСТВО ""ДРУЗЬЯ ТЕРЕМ-КВАРТЕТА""",terem-quartet.com,https://vk.com/teremkvartet
1027739856418,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ТЕРЕВИНФ""",terevinf.ru,https://vk.com/terevinf
1097800005885,"АНО ""ТЕТРАМОРФ""",anotetramorf.com,https://vk.com/tetramorf
1145476137201,"АНО ЦЕНТР ОКАЗАНИЯ ПОМОЩИ И РЕАБИЛИТАЦИИ НЕЗАЩИЩЕННЫХ СЛОЕВ НАСЕЛЕНИЯ ""ЖИВАЯ ВОДА""",ano-zhv.ru,https://vk.com/the_water_of_life12
1137799011932,"БФ ""КУЛЬТУРНЫЕ СЕЗОНЫ""",theaterbienalle.ru,https://vk.com/theaterbiennale
1026300006523,САМАРСКОЕ ОТДЕЛЕНИЕ СТД РФ,std-samara.ru,https://vk.com/theatersamarasquare
1167800055653,"АНО ""СХТ""",cxt-videokniga.ru,https://vk.com/theatre_cxt
1127800006938,,http://www.theatremuseum.ru,https://vk.com/theatre_museum
1127800002109,"АНО ТЕАТР ""СТРАНСТВУЮЩИЕ КУКЛЫ ГОСПОДИНА ПЭЖО""",pejo.ru,https://vk.com/theatre_pejo
1127800005970,"ФОНД ""ТИХВИНСКОЙ ИКОНЫ БОЖИЕЙ МАТЕРИ""",tibozh.ru,https://vk.com/tibozh.slipon
1136100002268,АСАНТ,visit-rostov.ru,https://vk.com/tic.rostov
1215000039055,"АНО ""ЦЕНТР ТВОРЧЕСКОГО РАЗВИТИЯ И ПРОСВЕЩЕНИЯ""",createdu.ru,https://vk.com/tildapublishing
1210900000310,БФ ПОМОЩИ ГРАЖДАНАМ ИМЕНИ КОНОВА З.М.,fond-imenikonova.ru,https://vk.com/tildapublishing
1082400002475,,podderzhka-krsk.ru,https://vk.com/tildapublishing
1165300050024,"АНО ""ЦРКИИ ""ВРЕМЯ ТАЛАНТОВ""",time-talantov.ru,https://vk.com/timetalantov
1207700135972,"ПП ""НОВЫЕ ЛЮДИ""",protivnikakogomera.ru,https://vk.com/timewebru
1097799007492,"ФОНД ""ВМЕСТЕ ПРОТИВ РАКА""",днидиагностики.рф,https://vk.com/timewebru
1106600001881,"СООО ""ФПД""",tagiltramplin.ru,https://vk.com/timewebru
1100700000466,МЕСТНОЕ ОТДЕЛЕНИЕ ООГО ДОСААФ РОССИИ ТЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,dosaafterek.ru,https://vk.com/timewebru
1101200000109,,cv12.ru,https://vk.com/timewebru
1025400006796,ФОНД СЦПОИ,www.cip.nsk.su,https://vk.com/timewebru
1204200007263,"АНО ЦТТ ""ЯРУС""",yarusteatr.ru,https://vk.com/timewebru
1205000011039,БФ И. СИДОРОВА,bfsidorov.ru,https://vk.com/timewebru
1203200005579,АССОЦИАЦИЯ СОБСТВЕННИКОВ ПОМЕЩЕНИЙ И ПРЕДСЕДАТЕЛЕЙ СОВЕТОВ МКД Г.БРЯНСКА,асипмкд.рф,https://vk.com/timewebru
1120200003296,"АНО СТО УЦ ""ОБОРОНА""",oboronaufa.ru,https://vk.com/timewebru
1125800000490,,7kluchie.ru,https://vk.com/timewebru
1032304153353,"""ЦКАКК""",адвокат23.рф,https://vk.com/timewebru
1037858020309,,spb-lehaim.ru,https://vk.com/timewebru
1137799000800,"ФОНД ""В ПАМЯТЬ О НАРОДНОМ ОПОЛЧЕНИИ""",opolchenie-krd.ru,https://vk.com/timewebru
1132500002007,"АНО ""ЦЕНТР ПОДДЕРЖКИ ПРЕДПРИНИМАТЕЛЬСТВА ПРИМОРСКОГО КРАЯ""",exportvl.ru,https://vk.com/timewebru
1147600000866,"АНО ""ЦТСМ""",arb76.ru,https://vk.com/timewebru
1157700021071,"БФ ""ЦВЕТОК""",благотворительный-фонд-цветок.рф,https://vk.com/timewebru
1150280039030,"АНО СК ""АЛГА""",sk-alga.ru,https://vk.com/timewebru
1172468018755,"КРОМО ""ЭКОСОЮЗ""",http://www.24ecosoyuz.ru,https://vk.com/timewebru
1175000004497,"АНО ""ВОССТАНОВЛЕНИЕ""",vosstanet.ru,https://vk.com/timewebru
1057749496200,ФРПВО,ветеринария.рф,https://vk.com/timewebru
1055402031211,ФВСА,fvssfsb-antiterror.ru,https://vk.com/timewebru
1197232004474,"АНО ДПО ""ЦКА ""ВИТА""",обучениекадров.рф,https://vk.com/timewebru
1197700013598,"АНО ""МОЯ СТРАНА""",моя-страна.рф,https://vk.com/timewebru
1127232007440,"РОО ""АКТО""",akto72.ru,https://vk.com/timewebru
1122300001570,"АНО ДПО ""ФЛАГМАН""",anoflagman.ru,https://vk.com/timewebru
1127799000251,"НЧУК ""ЛИГА АРТИСТ""",rusartconcert.ru,https://vk.com/timewebru
1125658008409,"БФ ""БУДУЩЕЕ ОРЕНБУРЖЬЯ""",будущееоренбуржья.рф,https://vk.com/timewebru
1131600000080,"АНО ""ЦЕНТР РАЗВИТИЯ ТУРИЗМА РЕСПУБЛИКИ ТАТАРСТАН""",tdc-tatar.ru,https://vk.com/timewebru
1132651028113,"АНО ""ЭКСПЕРТНЫЙ ЦЕНТР ""АЛЬФАПРОЕКТ""",ekspert-centr.ru,https://vk.com/timewebru
1027600006048,"ЯРО ООО ""СОЮЗ РОССИЙСКИХ ПИСАТЕЛЕЙ""",мелималыш.рф,https://vk.com/timewebru
1027600680623,"ИПК ""КОНВЕРСИЯ""",ipkon.ru,https://vk.com/timewebru
1081600003528,,proftatms.ru,https://vk.com/timewebru
1087800000727,"АНО ""ЦДС ЕРЕВАНА И САНКТ-ПЕТЕРБУРГА""",yerevan-spb.ru,https://vk.com/timewebru
1087799035774,,islamiccollege.ru,https://vk.com/timewebru
1085000004968,"АССОЦИАЦИЯ ПО СОДЕЙСТВИЮ В ОБСЛУЖИВАНИИ И БЛАГОУСТРОЙСТВЕ ""ЕВРОПЕЙСКАЯ ДОЛИНА-3"".",tishkovo-park.ru,https://vk.com/timewebru
1037739670100,"АНО И.С.К. ""ДИНА""",www.dina.ru,https://vk.com/timewebru
1037709084181,"АНО ""АНИТА-ЦЕНТР БОЛЬШАЯ СЕМЬЯ""",http://nashasemya.org,https://vk.com/timewebru
1037200004214,ДМОО ФТС ТО,fmtsgt72.ru,https://vk.com/timewebru
1037739511545,"МБОО ""СПРАВЕДЛИВАЯ ПОМОЩЬ ДОКТОРА ЛИЗЫ""",doctorliza.ru,https://vk.com/timewebru
1037723000963,"АНО ТЕАТР ""ОДЕОН""",teatr-odeon.ru,https://vk.com/timewebru
1046165035476,"АССОЦИАЦИЯ ""ВАВИЛОВА-ГАЗ""",vavilovagaz.ru,https://vk.com/timewebru
1147799005133,"АНО ""РЦ ГЗ""",rusmed-cardio.ru,https://vk.com/timewebru
1022200526160,,церковьновоалтайск.рф,https://vk.com/timewebru
1027739587468,"ОООИВА - ""ИНВАЛИДЫ ВОЙНЫ""",oooiva.ru,https://vk.com/timewebru
1155200001660,"АНО ""АРКПП НО""",nic-integration.ru,https://vk.com/timewebru
1155476142073,"АНО ДПО ""НОУЦ""",ноуц.рф,https://vk.com/timewebru
1157700019080,"РОО ""ЦРСЕ ""ПАТРИОТ""",patriot-wtf.ru,https://vk.com/timewebru
1163525107338,"АНО ДО ""ЦДЮСПВ ""ВИТЯЗЬ""",cspv-vityaz35.ru,https://vk.com/timewebru
1162651060120,"АНО ""ЦЕНТР ПРИРОДЫ КАВКАЗА""",caucasusnature.ru,https://vk.com/timewebru
1168600050101,"ЧОУ ДПО ""УДБЦ""",delovoi-hmao.ru,https://vk.com/timewebru
1175476116980,"АНО ЦСА ""АМПЛИТУДА ТИШИНЫ""",centr-amplituda.ru,https://vk.com/timewebru
1055902873685,"НП ""ЦРО""",legoedu.ru,https://vk.com/timewebru
1050600084765,"НОФ ""ОФСР ""ГЕНЕЗИС""",genesisinfo.ru,https://vk.com/timewebru
1115200000552,"ФОНД ""ВОЗРОЖДЕНИЕ ХРИСТИАНСКИХ СВЯТЫНЬ ЗЕМЛИ НИЖЕГОРОДСКОЙ""",возрождение-хс.рф,https://vk.com/timur_i_dobro
1168600050630,"АНДОО ""СЧАСТЬЕ""",puzzletipo.ru,https://vk.com/tipografiya_puzzle
1026102579029,"ТАГАНРОГСКИЙ ИНСТИТУТ УПРАВЛЕНИЯ И ЭКОНОМИКИ; ЧОУ ВО ""ТАГАНРОГСКИЙ ИНСТИТУТ УПРАВЛЕНИЯ И ЭКОНОМИКИ""; ТИУИЭ",tmei.ru,https://vk.com/tmeitaganrog
1037700260256,"ЧУ ""ТМЖ""",tmig.su,https://vk.com/tmigsu
1057200827419,"АНО ""ТМЦОТ""",тмцот.рф,https://vk.com/tmtsot
1047200154517,"АНО""ИИЦ""ТОБОЛЬСКАЯ ПРАВДА""",tobolka.ru,https://vk.com/tobolka_ru
1037200000804,,tobolsk-tds.ru,https://vk.com/tobolskmitropol
1132700002038,"АНО""ЦПСИ ""ОТКРЫТЫЙ РЕГИОН""",todaykhv.ru,https://vk.com/todaykhv
1027700591270,"СТУДИЯ ""ТОДЕС""",todes.ru,https://vk.com/todes
1147799013889,"БФ ""ТВОРЧЕСКОЕ ОБЪЕДИНЕНИЕ ""КРУГ""",tokrug.ru,https://vk.com/tokrug
1114700001976,"РООЗППГБОС ""ТОКСОВСКИЕ ОЗЕРА""",toksovolakes.ru,https://vk.com/toksovolakes
1117000000072,"АНО ""ТОМСКИЙ ЦЕНТР ЭКСПЕРТИЗ""",tomexp.ru,https://vk.com/tomexp
1037200000166,"ТООДД ""ЧИР""",tooddchir.ru,https://vk.com/toodd_chir
1097400002908,"АНО ЦЕНТР ИППОТЕРАПИИ ""ДОБРАЯ ЛОШАДКА""",добраялошадка74.рф,https://vk.com/topic-128504651_34690104
1116900003659,"НП ПО РАЗВИТИЮ КИБЕРСПОРТА ""РУСФРАГ""",rusfrag.ru,https://vk.com/topic-187647307_47929015
1137800007674,ФОНД ВОССТАНОВЛЕНИЯ ЦЕРКВИ СВЯТОЙ ТРОИЦЫ В ЯЗВИЩАХ,xram-v-yazvichax.ru,https://vk.com/topic-31485752_29890096
1164827065754,"АНО ДПО ""РЦПКУ""",pp48.ru,https://vk.com/topic-60717647_30139926
1083300000783,"АНО ДПО ""ЦЕНТР-АВТО""",центр-авто33.рф,https://vk.com/topic-88758316_31319416
1037700033073,"РОО ""ИСТОРИКО-ПРОСВЕТИТЕЛЬСКОЕ, ПРАВОЗАЩИТНОЕ И БЛАГОТВОРИТЕЛЬНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ МЕМОРИАЛ""",www.memo.ru,https://vk.com/toposmemoru
1167700076411,"АНО ""СПК 4 СЕЗОНА""",4sezona3d.ru,https://vk.com/torok_3d
1057200569634,"АНО ""ТЮМЕНСКАЯ ОБЛАСТЬ СЕГОДНЯ""",tumentoday.ru,https://vk.com/tos72/
1034700003260,"ЛОООСП ""ЦЖИ""",wic-tosno.ru,https://vk.com/tosnowic
1080200001793,"РОО ""ЦЕНТР РАЗВИТИЯ И ПОДДЕРЖКИ СПОРТА РБ""",avfrb.ru,https://vk.com/tq_store
1027800006508,ТО КРАСНОСЕЛЬСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ПРОФСОЮЗА РАБОТНИКОВ НАРОДНОГО ОБРАЗОВАНИЯ И НАУКИ РФ,krasselorkp.ru,https://vk.com/tradeunion_kr
1027739780221,ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ ГОСУДАРСТВЕННОЙ ДУМЫ,profsnews.ru,https://vk.com/tradeunionstateduma
1127799018357,"ФОНД ""ЖИВАЯ ТРАДИЦИЯ""",endowmentpstgu.ru,https://vk.com/traditioviva
1177800002434,АПП,translation-teachers.ru,https://vk.com/translationteachers
1127799022670,"АНО ""СК ""ТРИЛАЙФ""",trilife.ru,https://vk.com/trilife_ru
1035000031527,,trinity-averkievo.ru,https://vk.com/trinity_averkievo
1159102108879,"АНО ""ОКТРК""",trkmillet.ru,https://vk.com/trkmillet
1037739652170,,troeruchitsa.ru,https://vk.com/troeruchitsa_church
1125658036052,СВЯТО-ТРОИЦКИЙ БФ,троицафонд.рф,https://vk.com/troicafond
1135658000280,,храмсвятойтроицы.рф,https://vk.com/troicahram56
1047417500327,"АНО РЕДАКЦИЯ ГАЗЕТЫ ""ОКТЯБРЬСКАЯ ИСКРА""",redakcia-oi.ru,https://vk.com/troick_sobor
1037739266883,,troitsa-horoshevo.ru,https://vk.com/troitsa_horoshevo
1021600000531,ТРО ПП КПРФ,tatkprf.ru,https://vk.com/trokprf
1036405007121,,trsobor.ru,https://vk.com/trosobor
1047796415699,"АНО ДПО ""ЦЕНТР ПЕРЕВОДОВ И ОБУЧЕНИЯ ТИ ЭС СИ""",tscentre.ru,https://vk.com/tscentre_ru
1057200581283,"АНО ДПО ""ЦЕНТР ПОВЫШЕНИЯ КВАЛИФИКАЦИИ""",centrpk72.ru,https://vk.com/ttcdeutag
1022240530817,"АРДОО ""САМИ""",moskva.myttk.ru,https://vk.com/ttk
1137800002207,"АНО ""ТРУ""",anotru.ru,https://vk.com/ttruu
1217100004549,"АНО ""НОЦ ТУЛАТЕХ""",tulateh.ru,https://vk.com/tulanoc
1036604791365,"НП ""ЕКАТЕРИНБУРГСКИЙ ТЕАТР ДРАМЫ И КОМЕДИИ""",turgenevteatr.ru,https://vk.com/turgenevteatr
1035700000082,"МЕЖРЕГИОНАЛЬНАЯ АКАДЕМИЯ БЕЗОПАСНОСТИ И ВЫЖИВАНИЯ, МАБВ",nauka-2020.ru,https://vk.com/turliga_mabiv
1146600002196,"НЧОУ ВО ""ТУ УГМК""",eduugmk.com,https://vk.com/tuugmk
1086900001682,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СТАРТ""",bfstart.ru,https://vk.com/tuz_tver
1106900000195,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ТОФБ""",tverbasket.ru,https://vk.com/tverbasket
1036916000560,"АНО "" РЕДАКЦИЯ ГАЗЕТЫ "" НОВОТОРЖСКИЙ ВЕСТНИК """,nvestnik.ru,https://vk.com/tverreg
1036906000130,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""КАШИНСКАЯ ГАЗЕТА""",kashingazeta.ru,https://vk.com/tverreg
1026901673534,"РЕДАКЦИЯ ГАЗЕТЫ ""КИМРСКИЙ ВЕСТНИК""",kimvestnik.ru,https://vk.com/tverreg
1026901949788,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""УДОМЕЛЬСКАЯ ГАЗЕТА""",udomelskaya-gazeta.ru,https://vk.com/tverreg
1167400051048,"АНО ""ТК ""ТВ-ИН""",tv-in.ru,https://vk.com/tvin_magnitogorsk
1194600000616,"АНО ""ТВОРЧЕСКИЕ ПРОЕКТЫ""",твопр.рф,https://vk.com/tvopr_ru
1171690092650,"ФКИ ""ТВОРЧЕСКАЯ СРЕДА""",fci-sreda.ru,https://vk.com/tvor4eskaya_sreda
1135300000110,"ЧУ ""СОЦИАЛЬНО-ПРОСВЕТИТЕЛЬСКИЙ, ТВОРЧЕСКИЙ ЦЕНТР ЕВГЕНИИ ЛИХАЦКОЙ"", ЧУ ""СОЦИАЛЬНЫЙ ЦЕНТР ЕВГЕНИИ ЛИХАЦКОЙ"", ТВОРЧЕСКИЙ ЦЕНТР ЕВГЕНИИ ЛИХАЦКОЙ, ЧУТЦЕЛ",tvorcentr.ru,https://vk.com/tvorcentr
1174300000753,"БФ ""ПОМОЖЕМ ДЕТЯМ ВМЕСТЕ.КИРОВ""",pomozhem-detyam.ru,https://vk.com/tvori_dobro_detyam
1123400003715,"МОО ""ЦСП""",spravo.com,https://vk.com/ty_neodna
1047200574981,"АНО ""СИБИНФОРМБЮРО""",asnta.ru,https://vk.com/tyumen_arena
1115000002743,"АНО ДПО ""УКЦ ""РАЗВИТИЕ""",ukcr.ru,https://vk.com/u_k_c_r
1077799019308,"""ФОНД РАЗВИТИЯ МГИМО""",u-endowment.ru,https://vk.com/u.endowment
1027300002069,-,www.uaz.ru,https://vk.com/uazrussia
1127400003994,"АНО ДПО ""УЧЕБНЫЙ ЦЕНТР ""ЛИСТИК И ПАРТНЕРЫ""",listik-uc.ru,https://vk.com/uba_ru
1048900305167,"ЧУЗ ""РЖД-МЕДИЦИНА""Г.НОВЫЙ УРЕНГОЙ""",kub89.ru,https://vk.com/ubkorotchaevo
1136600001526,"АССОЦИАЦИЯ ""УРАЛ БЕЗ НАРКОТИКОВ""",ubn-ural.ru,https://vk.com/ubnural
1042401160823,"ЧУЗ ""РЖД-МЕДИЦИНА"" ПГТ.САЯНСКИЙ""",ubsayan24.ru,https://vk.com/ubsayan24
1162468072986,"АНО ДПО ""УЧЕБНЫЙ ЦЕНТР ""ЭЛЕКТРОСВЯЗЬ""",elsv24.ru,https://vk.com/uc_elsv
1097799013487,"ОЧУ ДПО ""УЧЕБНЫЙ ЦЕНТР ""АМУЛЕТ""",9784023.ru,https://vk.com/ucamulet
1090400000250,"АНО ""ГОРНО-АЛТАЙСКИЙ УЧЕБНЫЙ ЦЕНТР""",уцпк04.рф,https://vk.com/ucpk04
1023700528202,ИОООП,ivanovo-prof.ru,https://vk.com/ucpkpk
1178600001073,"АНО ""ЦЕНТР ПРОФЕССИОНАЛЬНОЙ ПАТОЛОГИИ И ЛАБОРАТОРНОЙ ДИАГНОСТИКИ""",udhmao.ru,https://vk.com/udhmao
1207700139393,"АНО ""ДОМ УДИВИТЕЛЬНЫХ ЛЮДЕЙ 77""",udludom77.ru,https://vk.com/udludom77
1151800000362,"РОО ""ФЕДЕРАЦИЯ БОКСА УР""",boxing18.ru,https://vk.com/udmboxing
1171832011306,"АНО ""ИЖАСТРО""",ижастро.рф,https://vk.com/udmsky
1171832011306,"АНО ""ИЖАСТРО""",ижастро.рф,https://vk.com/udmsky
1023600009267,"МАОО ""СФФ ""ЦЕНТР""",ffvrn.ru,https://vk.com/uffcenter
1027301189024,"НП ""УГР""",ugr73.ru,https://vk.com/ugr73
1138600001044,"ФОНД ""МОЙ БИЗНЕС""",export-ugra.ru,https://vk.com/ugraexport
1202300022143,"АНО ЦЕНТР ПОДДЕРЖКИ ""ЮЖНАЯ СРЕДА РАЗВИТИЯ""",югсреда.рф,https://vk.com/ugsreda
1021602844152,"ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УИЦ ПРОФСОЮЗОВ""",uic-prof.ru,https://vk.com/uic.prof
1169600002120,"АНО ВО ""УИФР""",uifr.ru,https://vk.com/uifr_ru
1206600069345,"АНО ПОО ""УИПК ""21-Й ВЕК""",uipk.ru,https://vk.com/uipk21vek
1047409501424,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""ЮЖНОУРАЛЕЦ""",gazeta-ch.ru,https://vk.com/ujural
1127154011280,"АНО ДПО ""УКЦАСФ ИМ. В.В. НИКУЛИНА""",uk-cert.ru,https://vk.com/uk_cert
1031801655313,"ЧОУ ДПО ""ИЖЕВСКИЙ УЦ ""ЭНЕРГЕТИК""",ukenergetic.ru,https://vk.com/ukenergetic
