ogrn,name,website,name_egrul,fullName,address,registration_date,inn,reg_region,okato_code,okato_name,okved,okved_code,okopf,okopf_code
1157700004252,"Благотворительный фонд помощи больным, малообеспеченным детям и детям-сиротам ""Футболка дарит жизнь""",mpvrussie.ru,"ФУТБОЛКА ДАРИТ ЖИЗНЬ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ БОЛЬНЫМ, МАЛООБЕСПЕЧЕННЫМ ДЕТЯМ И ДЕТЯМ-СИРОТАМ ""ФУТБОЛКА ДАРИТ ЖИЗНЬ""","111024, г. Москва, ул. Душинская, д. 7 стр. 1 этаж / пом. 1/21 (Бизнес-центр )",01.04.2015,7714334668,Москва,45290564000,"Москва, Юго-Восточный, Лефортово","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1024201467586,"Благотворительный фонд социальной реабилитации граждан ""Источник жизни""",источникжизни.рф,"ИСТОЧНИК ЖИЗНИ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД СОЦИАЛЬНОЙ РЕАБИЛИТАЦИИ ГРАЖДАН ""ИСТОЧНИК ЖИЗНИ""","654007, Кемеровская область - Кузбасс, г. Новокузнецк, ул. Орджоникидзе (Центральный Р-Н), д. 35 к. 2",07.10.2002,4217053710,Кемеровская область,32431373000,"Кемеровская область - Кузбасс, Новокузнецк, Центральный","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению",64.9,Благотворительные фонды,70401
1037858025578,"Региональная общественная благотворительная организация ""Центр профилактики наркомании""",www.eegyn.com,"ЦПН, РОБО","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ БЛАГОТВОРИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПРОФИЛАКТИКИ НАРКОМАНИИ""","191123, г. Санкт-Петербург, ул. Шпалерная, д. 30 литера А пом. 1Н",21.11.1997,7801098897,Санкт-Петербург,40298000000,"Санкт-Петербург, Центральный","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1171001007650,"Благотворительный фонд ""Северный духовный путь""",nordroad.ru,"СЕВЕРНЫЙ ДУХОВНЫЙ ПУТЬ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СЕВЕРНЫЙ ДУХОВНЫЙ ПУТЬ""","185002, Карелия Респ, г.о. Петрозаводский, г Петрозаводск, р-н Перевалка, ул Островского, д. 56, помещ. 1",31.07.2017,1001327924,Карелия (Республика),86401000000,"Республика Карелия, Петрозаводск","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Благотворительные фонды,70401
1037858030913,"Санкт-петербургская благотворительная общественная организация ""Пристань""",harborspb.ru,"ПРИСТАНЬ, СПББОО","САНКТ-ПЕТЕРБУРГСКАЯ БЛАГОТВОРИТЕЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ПРИСТАНЬ""","191180, г. Санкт-Петербург, вн.тер.г. муниципальный округ Семеновский, пр-кт Загородный, д. 37/70, литера А, помещ. 14-Н, КАБ. 201",04.06.2003,7826179403,Санкт-Петербург,40262564000,"Санкт-Петербург, Адмиралтейский, N 4","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1077799006097,"Некоммерческая организация благотворительный фонд ""Под флагом добра""",flagdobra.ru,"ПОД ФЛАГОМ ДОБРА, НО БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ПОД ФЛАГОМ ДОБРА""","129090, г. Москва, ул. Щепкина, д. 9 стр. 1 этаж / пом. / ком. 1 / I / 15",21.03.2007,7707330373,Москва,45286570000,"Москва, Центральный, Мещанский","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1177700021597,"Благотворительный фонд ""Познание""",bfpmsk.ru,"ПОЗНАНИЕ, БФ",БЛАГОТВОРИТЕЛЬНЫЙ ФОНД «ПОЗНАНИЕ»,"119017, г. Москва, ул. Большая Ордынка, д. 18А",05.12.2017,9705113521,Москва,45286596000,"Москва, Центральный, Якиманка","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1123400000987,"Волгоградский областной благотворительный фонд защиты животных ""Дино""",dino34.ru,"ДИНО, ВОБФЗЖ","ВОЛГОГРАДСКИЙ ОБЛАСТНОЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ЗАЩИТЫ ЖИВОТНЫХ ""ДИНО""","404162, Волгоградская обл, м.р-н Среднеахтубинский, г.п. город Краснослободск, г Краснослободск, ул Озерная, д. 1",06.03.2012,3443104269,Волгоградская область,18251507000,"Волгоградская область, Среднеахтубинский район, Краснослободск",Предоставление услуг в области животноводства,01.62,Благотворительные фонды,70401
1157700001821,"Благотворительный фонд оказания помощи гражданам ""Чистое сердце""",pureheart.ru,"ЧИСТОЕ СЕРДЦЕ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ОКАЗАНИЯ ПОМОЩИ ГРАЖДАНАМ ""ЧИСТОЕ СЕРДЦЕ""","127237, г. Москва, ул. 800-Летия Москвы, д. 26 к. 1 кв. 246",10.02.2015,7713390691,Москва,45277568000,"Москва, Северный, Восточное Дегунино","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1023400014582,"Волгоградский областной общественный благотворительный фонд ""Дети в беде""",fonddvb.ru,"ДЕТИ В БЕДЕ, ВООБФ","ВОЛГОГРАДСКИЙ ОБЛАСТНОЙ ОБЩЕСТВЕННЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ДЕТИ В БЕДЕ""","400001, Волгоградская обл., г. Волгоград, ул. Профсоюзная, д. 19",06.05.1999,3435210016,Волгоградская область,18401363000,"Волгоградская область, Волгоград, Ворошиловский","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Благотворительные фонды,70401
1127799021382,"Межрегиональная общественная благотворительная организация инвалидов ""Общество взаимопомощи при болезни Бехтерева""",bbehtereva.ru,"ОБЩЕСТВО ВЗАИМОПОМОЩИ ПРИ БОЛЕЗНИ БЕХТЕРЕВА, МРОБОИ","МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ БЛАГОТВОРИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ ""ОБЩЕСТВО ВЗАИМОПОМОЩИ ПРИ БОЛЕЗНИ БЕХТЕРЕВА""","107078, г. Москва, ул. Новая Басманная, д. 9/2-4 стр. 6",05.10.2012,7708240796,Москва,45286565000,"Москва, Центральный, Красносельский","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1137799009094,Благотворительный фонд по формированию здорового образа жизни во имя Архангела Гавриила,arhangel.su,"ВО ИМЯ АРХАНГЕЛА ГАВРИИЛА, ФОНД",БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПО ФОРМИРОВАНИЮ ЗДОРОВОГО ОБРАЗА ЖИЗНИ ВО ИМЯ АРХАНГЕЛА ГАВРИИЛА,"109651, г. Москва, проезд Батайский, д. 5 кв. 351",29.04.2013,7724301534,Москва,45290572000,"Москва, Юго-Восточный, Марьино","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1057700008520,"Региональный благотворительный общественный фонд борьбы со спидом ""Шаги""",stepsfund.ru,"ШАГИ, РОФ","РЕГИОНАЛЬНЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ОБЩЕСТВЕННЫЙ ФОНД БОРЬБЫ СО СПИДОМ ""ШАГИ""","105043, г. Москва, проезд Заводской, д. 20 кв. 40",29.03.2005,7709438598,Москва,45263570000,"Москва, Восточный, Измайлово","Деятельность в области медицины прочая, не включенная в другие группировки",86.90.9,Благотворительные фонды,70401
1207800047180,"Благотворительный фонд ""Альта""",altafond.com,"АЛЬТА, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АЛЬТА""","190020, г. Санкт-Петербург, ул. Бумажная, д. 4 литера А пом. 209",30.03.2020,7839127240,Санкт-Петербург,40262000000,"Санкт-Петербург, Адмиралтейский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1087800002982,Благотворительный фонд помощи детям сиротам-инвалидам во имя святой блаженной Матроны Московской,matrona-fond.org,БЛАГОТВОРИТЕЛЬНЫЙ ФОНД СВЯТОЙ БЛАЖЕННОЙ МАТРОНЫ МОСКОВСКОЙ,БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ СИРОТАМ-ИНВАЛИДАМ ВО ИМЯ СВЯТОЙ БЛАЖЕННОЙ МАТРОНЫ МОСКОВСКОЙ,"192007, г. Санкт-Петербург, ул. Камчатская, д. 9 литера В пом. 2А",21.05.2008,7816240419,Санкт-Петербург,40296000000,"Санкт-Петербург, Фрунзенский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1167700056347,"Благотворительный фонд ""1Помогает""",www.1pom.org,"1ПОМОГАЕТ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""1ПОМОГАЕТ""","107370, г. Москва, шоссе Открытое, д. 14",28.04.2016,9718005523,Москва,45263552000,"Москва, Восточный, Богородское","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1142300003889,"Краснодарская региональная благотворительная общественная организация ""Добрый-юг""",добрый-юг.рф,"ДОБРЫЙ-ЮГ, КРБОО","КРАСНОДАРСКАЯ РЕГИОНАЛЬНАЯ БЛАГОТВОРИТЕЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ДОБРЫЙ-ЮГ""","350075, Краснодарский кр., г. Краснодар, ул. Им. Стасова, д. 181 литера Б пом. 52",28.10.2014,2304980355,Краснодарский край,03401372000,"Краснодарский край, Краснодар, Карасунский","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1157400000064,"Благотворительный фонд помощи бездомным животным ""Открытое сердце""",bf-os.ru,"ОС, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ БЕЗДОМНЫМ ЖИВОТНЫМ ""ОТКРЫТОЕ СЕРДЦЕ""","456910, Челябинская обл., Саткинский район, г. Сатка, ул. Солнечная, д. 32",21.01.2015,7457005032,Челябинская область,75448000000,"Челябинская область, Сатка","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1087799002510,"Благотворительный фонд ""Идём вместе дорогой добра""",www.unitedway.ru,"ИДЁМ ВМЕСТЕ ДОРОГОЙ ДОБРА, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ИДЁМ ВМЕСТЕ ДОРОГОЙ ДОБРА""","125167, г. Москва, проспект Ленинградский, д. 47 стр. 2 пом. / ком. IIА/48, 50, 52, 53, 449 (Бизнес-центр «Avion»)",29.01.2008,7714320922,Москва,45277598000,"Москва, Северный, Хорошевский",Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,88.10,Благотворительные фонды,70401
1097799010352,"Фонд поддержки инвалидов с детским церебральным параличом и черепно-мозговой травмой ""Жизнь с ДЦП""",cplife.ru,"ЖИЗНЬ С ДЦП, ФОНД","ФОНД ПОДДЕРЖКИ ИНВАЛИДОВ С ДЕТСКИМ ЦЕРЕБРАЛЬНЫМ ПАРАЛИЧОМ И ЧЕРЕПНО-МОЗГОВОЙ ТРАВМОЙ ""ЖИЗНЬ С ДЦП""","117152, г. Москва, проспект Севастопольский, д. 1 к. 5 пом. I",04.06.2009,7717151302,Москва,45296561000,"Москва, Южный, Донской","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Фонды,70400
1169102093203,"Благотворительный фонд помощи семьям, воспитывающих детей с особенностями развития ""Особый взгляд""",fond-ov.ru,"ОСОБЫЙ ВЗГЛЯД, БФ ПСВДОР","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ СЕМЬЯМ, ВОСПИТЫВАЮЩИХ ДЕТЕЙ С ОСОБЕННОСТЯМИ РАЗВИТИЯ ""ОСОБЫЙ ВЗГЛЯД""","295053, Крым респ., г. Симферополь, ул. Им. Матэ Залки, д. 15 кв. 41",23.12.2016,9102222665,Республика Крым,35401000000,"Республика Крым, Симферополь","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1037858033190,"Санкт-петербургская благотворительная общественная организация помощи детям-инвалидам ""Умка""",umkadeti.ru,"УМКА, СПББООПДИ","САНКТ-ПЕТЕРБУРГСКАЯ БЛАГОТВОРИТЕЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПОМОЩИ ДЕТЯМ-ИНВАЛИДАМ ""УМКА""","197183, г. Санкт-Петербург, пер. Карельский, д. 3 к. литера А пом. 4-Н",19.08.2003,7841003563,Санкт-Петербург,40270000000,"Санкт-Петербург, Приморский","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1154300000161,"Благотворительный фонд ""Наследие Вятки""",наследие-вятки.рф,"НАСЛЕДИЕ ВЯТКИ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НАСЛЕДИЕ ВЯТКИ""","610000, Кировская обл., г. Киров, ул. Московская, д. 2А",06.05.2015,4345415490,Кировская область,33401367000,"Кировская область, Киров, Первомайский","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1197700012971,"Региональная благотворительная общественная организация города москвы ""Небомживы""",nebomzhivy.ru,"НЕБОМЖИВЫ, РБОО","РЕГИОНАЛЬНАЯ БЛАГОТВОРИТЕЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ГОРОДА МОСКВЫ ""НЕБОМЖИВЫ""","109457, г. Москва, пер. Мещерский, д. 6 кв. 51",30.08.2019,9721085991,Москва,45290586000,"Москва, Юго-Восточный, Рязанский","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1092700001063,"Благотворительный фонд оказания помощи детям ""Росточек""",фондросточек.рф,"РОСТОЧЕК, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ОКАЗАНИЯ ПОМОЩИ ДЕТЯМ ""РОСТОЧЕК""","680000, Хабаровский кр., г. Хабаровск, ул. Краснореченская, д. 30А кв. 1",28.09.2009,2723121547,Хабаровский край,08401365000,"Хабаровский край, Хабаровск, Индустриальный","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1037811041575,"Санкт-петербургский благотворительный фонд ""Фонд св. Дмитрия Солунского""",fondsolunskiy.ru,БЛАГОТВОРИТЕЛЬНЫЙ ФОНД СВ. ДИМИТРИЯ,"САНКТ-ПЕТЕРБУРГСКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ФОНД СВ. ДИМИТРИЯ СОЛУНСКОГО""","199406, г. Санкт-Петербург, ул. Наличная, д. 23 литера А пом. 3-Н",17.02.2003,7805275106,Санкт-Петербург,40263000000,"Санкт-Петербург, Василеостровский","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1151600002124,"Благотворительный фонд поддержки молодого поколения и социальных инициатив ""Благодарение""",fbgd.ru,"БЛАГОДАРЕНИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОДДЕРЖКИ МОЛОДОГО ПОКОЛЕНИЯ И СОЦИАЛЬНЫХ ИНИЦИАТИВ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОДДЕРЖКИ МОЛОДОГО ПОКОЛЕНИЯ И СОЦИАЛЬНЫХ ИНИЦИАТИВ ""БЛАГОДАРЕНИЕ""","420043, Татарстан респ., г. Казань, ул. 2-Я Привольная, д. 33А офис 1",07.07.2015,1655332023,Республика Татарстан,92401367000,"Республика Татарстан (Татарстан), Казань, Вахитовский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1037739535690,"Региональный благотворительный общественный фонд помощи детям с тяжелыми заболеваниями крови ""Лечим вместе""",fond-lechimvmeste.ru,"ЛЕЧИМ ВМЕСТЕ, РБОФ",РЕГИОНАЛЬНЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ОБЩЕСТВЕННЫЙ ФОНД ПОМОЩИ ДЕТЯМ С ТЯЖЕЛЫМИ ЗАБОЛЕВАНИЯМИ КРОВИ «ЛЕЧИМ ВМЕСТЕ»,"119048, г. Москва, ул. Усачёва, д. 38",06.05.1999,7704201235,Москва,45286590000,"Москва, Центральный, Хамовники",Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,88.10,Благотворительные фонды,70401
1063000015022,"Некоммерческая организация ""Благотворительный фонд содействия образованию""",www.fonddar.ru,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1177800003336,"Благотворительный фонд помощи детям ""Добродушие""",dobrodushie.ru,"ДОБРОДУШИЕ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ ""ДОБРОДУШИЕ""","197198, г. Санкт-Петербург, ул. Пионерская, д. 30ЛИТЕРВ офис 203",14.07.2017,7813283502,Санкт-Петербург,40288000000,"Санкт-Петербург, Петроградский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1177700004460,"Благотворительный фонд ""Просто люди""",dobroedelo-rostov.ru,"ПРОСТО ЛЮДИ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ПРОСТО ЛЮДИ""","107076, г. Москва, ул. Преображенская, д. 5/7 кв. 42-57",17.03.2017,9718053277,Москва,45263594000,"Москва, Восточный, Преображенское","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1084700000637,"Благотворительный фонд охраны, должного содержания и реставрации зданий, объектов и территорий, имеющих историческое, культурное или природоохранное значение ""Благовещение""",www.blagovest-fond.ru,"БЛАГОВЕЩЕНИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ОХРАНЫ, ДОЛЖНОГО СОДЕРЖАНИЯ И РЕСТАВРАЦИИ ЗДАНИЙ, ОБЪЕКТОВ И ТЕРРИТОРИЙ, ИМЕЮЩИХ ИСТОРИЧЕСКОЕ, КУЛЬТУРНОЕ ИЛИ ПРИРОДООХРАННОЕ ЗНАЧЕНИЕ ""БЛАГОВЕЩЕНИЕ""","187320, Ленинградская обл., Кировский район, г. Шлиссельбург, пер. Усадебный, д. 1",11.08.2008,4706028326,Ленинградская область,41225503000,"Ленинградская область, Кировский район, Шлиссельбург","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1137400002255,"Благотворительный фонд ""Мир детства""",www.bf-mirdetstva.ru,"МИР ДЕТСТВА, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""МИР ДЕТСТВА""","454128, Челябинская обл, г.о. Челябинский, вн.р-н Калининский, г Челябинск, ул Чичерина, д. 21Б, офис 1",24.10.2013,7453991271,Челябинская область,75401364000,"Челябинская область, Челябинск, Калининский",Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,88.10,Благотворительные фонды,70401
1174700000540,"Некоммерческая организация благотворительный фонд ""Приют для животных """,priyut-vnl.ru,"ПРИЮТ ДЛЯ ЖИВОТНЫХ ВЕРА-НАДЕЖДА-ЛЮБОВЬ, НКО БФ","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ПРИЮТ ДЛЯ ЖИВОТНЫХ ""ВЕРА-НАДЕЖДА-ЛЮБОВЬ""","188645, Ленинградская обл., Всеволожский район, г. Всеволожск, ул. Доктора Сотникова, д. 25 кв. 74",02.06.2017,4703150110,Ленинградская область,41212501000,"Ленинградская область, Всеволожский район, Всеволожск","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1117799006577,"Благотворительный фонд помощи и развития творческого потенциала, социальной адаптации и реабилитации детей-сирот, инвалидов, детей из малообеспеченных и многодетных семей ""Чистое небо""",ch-nebo.ru,"ЧИСТОЕ НЕБО, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ И РАЗВИТИЯ ТВОРЧЕСКОГО ПОТЕНЦИАЛА, СОЦИАЛЬНОЙ АДАПТАЦИИ И РЕАБИЛИТАЦИИ ДЕТЕЙ-СИРОТ, ИНВАЛИДОВ, ДЕТЕЙ ИЗ МАЛООБЕСПЕЧЕННЫХ И МНОГОДЕТНЫХ СЕМЕЙ ""ЧИСТОЕ НЕБО""","107076, г. Москва, вн.тер.г. муниципальный округ Сокольники, пер Стромынский, д. 6, помещ. 25",14.04.2011,7726484668,Москва,45263591000,"Москва, Восточный, Сокольники","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1207700282591,"Благотворительный фонд медико-социальных генетических проектов помощи ""Геном жизни""",fondgenom.ru,"ГЕНОМ ЖИЗНИ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД МЕДИКО-СОЦИАЛЬНЫХ ГЕНЕТИЧЕСКИХ ПРОЕКТОВ ПОМОЩИ ""ГЕНОМ ЖИЗНИ""","115162, г. Москва, ул. Лестева, д. 18 этаж / пом. / ком. 2/III/4",10.08.2020,9725034719,Москва,45296559000,"Москва, Южный, Даниловский",Денежное посредничество прочее,64.19,Благотворительные фонды,70401
1027800011810,"Общественная благотворительная организация ""Санкт-петербургский центр международного сотрудничества красного креста""",помощьмигрантам-спб.рф,"СПБ ЦМС КК, ОБО","ОБЩЕСТВЕННАЯ БЛАГОТВОРИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ ЦЕНТР МЕЖДУНАРОДНОГО СОТРУДНИЧЕСТВА КРАСНОГО КРЕСТА""","191036, г. Санкт-Петербург, ул. Гончарная, д. 19 литера д",10.04.1996,7825082832,Санкт-Петербург,40298000000,"Санкт-Петербург, Центральный","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1087800007349,"Благотворительный фонд ""Благодаря""",blago-darya.ru,"БЛАГОДАРЯ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""БЛАГОДАРЯ""","191028, г. Санкт-Петербург, ул. Пестеля, д. 17/25 литера А пом. 4-Н",26.11.2008,7813203867,Санкт-Петербург,40298000000,"Санкт-Петербург, Центральный","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1159102042660,"Благотворительный фонд ""Надежда и спасение""",fondnis.com,"НАДЕЖДА И СПАСЕНИЕ, ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НАДЕЖДА И СПАСЕНИЕ""","295011, Крым респ., г. Симферополь, ул. Гоголя, д. 47",28.01.2015,9102165640,Республика Крым,35401000000,"Республика Крым, Симферополь","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1107800009063,"Благотворительный фонд ""Милосердие детям-сиротам""",index.php,"МИЛОСЕРДИЕ ДЕТЯМ-СИРОТАМ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""МИЛОСЕРДИЕ ДЕТЯМ-СИРОТАМ""","193318, г. Санкт-Петербург, проспект Искровский, д. 9 кв. 2Н",08.11.2010,7811155216,Санкт-Петербург,40285000000,"Санкт-Петербург, Невский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1107800009063,"Благотворительный фонд ""Милосердие детям-сиротам""",www.bfm-deti-siroty.org,"МИЛОСЕРДИЕ ДЕТЯМ-СИРОТАМ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""МИЛОСЕРДИЕ ДЕТЯМ-СИРОТАМ""","193318, г. Санкт-Петербург, проспект Искровский, д. 9 кв. 2Н",08.11.2010,7811155216,Санкт-Петербург,40285000000,"Санкт-Петербург, Невский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1175543000742,"Благотворительный фонд ""Обнимая небо""",nebofond.ru,"ОБНИМАЯ НЕБО, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ОБНИМАЯ НЕБО""","644007, Омская обл., г. Омск, ул. Кемеровская, д. 136 кв. 6",17.01.2017,5507188197,Омская область,52401382000,"Омская область, Омск, Центральный",Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,88.10,Благотворительные фонды,70401
1175543000742,"Благотворительный фонд ""Обнимая небо""",.,"ОБНИМАЯ НЕБО, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ОБНИМАЯ НЕБО""","644007, Омская обл., г. Омск, ул. Кемеровская, д. 136 кв. 6",17.01.2017,5507188197,Омская область,52401382000,"Омская область, Омск, Центральный",Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,88.10,Благотворительные фонды,70401
1046000901100,"Псковская региональная общественная благотворительная организация ""Общество родителей детей-инвалидов с аутизмом """,me-and-you.ru,"Я И ТЫ, ПРОБО","ПСКОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ БЛАГОТВОРИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ОБЩЕСТВО РОДИТЕЛЕЙ ДЕТЕЙ-ИНВАЛИДОВ С АУТИЗМОМ ""Я И ТЫ""","180002, Псковская обл., г. Псков, ул. Яна Райниса, д. 56 корп. - офис",16.03.2004,6027081657,Псковская область,58401000000,"Псковская область, Псков","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1095200000565,"Благотворительный фонд ""Стэп""",www.bfstep.ru,"СТЭП, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СТЭП""","603159, Нижегородская обл., г. Нижний Новгород, ул. Карла Маркса, д. 54 пом. П4",20.02.2009,5260246809,Нижегородская область,22401365000,"Нижегородская область, Нижний Новгород, Канавинский","Деятельность в области медицины прочая, не включенная в другие группировки",86.90.9,Благотворительные фонды,70401
